admin1,year,month,price,admin2,market,commodity,unit,pricetype,currency
Region XII,2016,4,40.4,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2016,5,42.36,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2016,6,42.72,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2016,7,41.98,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2016,8,42.489999999999995,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2016,9,41.879999999999995,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2016,10,37.29,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2016,11,37.5,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2016,12,36.0,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2017,1,36.0,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2017,2,36.56,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2017,3,38.95,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2017,4,40.93,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2017,5,42.265,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2017,6,42.5,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2017,7,41.85,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2017,8,41.87,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2017,9,41.72,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2017,10,41.68,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2017,11,41.615,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2017,12,41.26,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2018,1,41.5,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2018,2,41.43,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2018,3,43.615,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2018,4,44.4,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2018,5,44.0,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2018,6,44.71,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2018,7,46.46,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2018,8,49.43,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2018,9,47.73,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2018,10,46.7,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2018,11,43.3,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2018,12,42.285,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2019,1,40.72,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2019,2,40.66,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2019,3,39.504999999999995,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2019,4,38.97,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2019,5,40.135000000000005,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2019,7,40.21,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2019,8,40.519999999999996,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2019,9,40.015,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2019,10,36.8,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2019,11,34.985,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2020,1,36.765,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2020,2,34.08,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2020,5,41.7575,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2020,6,43.940714285714286,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2020,7,42.393,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2020,8,41.23615384615385,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2020,9,38.815555555555555,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2020,10,38.15923076923077,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2020,11,37.48307692307692,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2020,12,35.801,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2021,1,37.23538461538462,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2021,2,36.486000000000004,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2021,3,37.455,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2021,4,38.265,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2021,5,39.245555555555555,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2021,6,39.17714285714286,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2021,7,37.71,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2021,8,39.545,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2021,9,38.93428571428571,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2021,10,37.6,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2021,11,36.074,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2021,12,38.227999999999994,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2022,1,37.69285714285714,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2022,2,39.64555555555555,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2022,3,38.95428571428572,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2022,4,40.5075,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2022,5,38.215999999999994,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2022,6,39.93125,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2022,7,41.11888888888889,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2022,8,41.72,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2022,9,39.39,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2022,10,40.19,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2022,11,38.766666666666666,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2022,12,39.92875,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2023,1,38.27333333333333,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2023,2,39.04666666666667,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2023,3,38.800000000000004,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2023,4,41.47222222222222,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2023,5,41.30111111111111,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2023,6,40.72,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2023,7,42.3825,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2023,8,46.045,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2023,9,47.07285714285714,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2023,10,47.69714285714286,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2023,11,50.660000000000004,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2023,12,51.057500000000005,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2024,1,53.99333333333333,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2024,2,52.445,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2024,3,52.64399999999999,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2024,4,54.35285714285715,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2024,5,53.88125,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2024,6,54.41555555555556,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2024,7,52.51,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2024,8,54.73375,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2024,9,53.942857142857136,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2024,10,53.68,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2024,11,50.39666666666667,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2024,12,50.81333333333333,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2025,1,47.15714285714286,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2025,2,45.96714285714285,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2025,3,46.86375,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2025,4,44.59625,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2025,5,43.448750000000004,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2025,6,43.24,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2025,7,41.59142857142857,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2025,8,42.94888888888889,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XII,2025,9,42.66571428571429,South Cotabato,Koronadal,"Rice (milled, superior)",KG,Retail,PHP
Region XIII,2010,1,33.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2010,2,33.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2010,3,33.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2010,4,33.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2010,5,33.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2010,6,33.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2010,7,33.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2010,8,33.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2010,9,33.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2010,10,33.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2010,11,33.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2010,12,33.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2012,1,33.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2012,2,33.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2012,3,33.6,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2012,4,34.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2012,5,34.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2012,6,34.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2012,7,34.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2012,8,34.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2012,9,33.8,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2012,10,33.25,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2012,11,34.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2012,12,34.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2013,1,34.5,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2013,2,34.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2013,3,33.4,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2013,4,32.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2013,5,32.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2013,7,32.25,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2013,8,37.3,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2014,7,43.22,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2014,8,43.2,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2014,9,42.88,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2014,10,41.87,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2014,11,40.73,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2014,12,40.29,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2015,1,39.34,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2015,2,37.98,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2015,3,37.54,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2015,4,36.62,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2015,5,36.65,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2015,6,37.05,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2015,7,37.33,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2015,8,37.6,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2015,9,37.51,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2015,10,37.51,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2015,11,37.48,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2016,1,31.35,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2016,5,37.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2016,6,37.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2016,7,37.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2016,8,37.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2016,9,37.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2016,10,37.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2016,11,37.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2016,12,37.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2017,1,37.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2017,2,37.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2017,3,37.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2017,4,37.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2017,5,37.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2017,6,36.98,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2017,7,37.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2017,8,37.18,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2017,9,37.2,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2017,10,37.35,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2017,11,37.6,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2017,12,36.88,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2018,1,36.75,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2018,2,38.17,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2018,3,38.4,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2018,4,38.37,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2018,5,38.4,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2018,6,38.4,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2018,7,40.03,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2018,8,45.0,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2018,9,47.18,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2018,10,46.4,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2018,11,40.26,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2018,12,38.65,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2019,1,38.4,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2019,2,38.4,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2019,3,38.49,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2020,5,43.44733333333333,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2020,6,42.334,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2020,7,42.4076923076923,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2020,8,42.445,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2020,9,43.482727272727274,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2020,10,41.479,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2020,11,41.16444444444445,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2020,12,39.19,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2021,1,41.06,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2021,2,40.91,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2021,3,40.74,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2021,4,39.54888888888889,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2021,5,41.84,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2021,6,41.02,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2021,7,40.699,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2021,8,40.507,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2021,9,39.68125,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2021,10,41.46,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2021,11,40.16777777777778,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2021,12,40.449090909090906,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2022,1,40.95769230769231,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2022,2,39.992222222222225,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2022,3,40.8875,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2022,4,40.05555555555556,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2022,5,40.40875,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2022,6,41.08444444444444,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
Region XIII,2022,7,41.336,Surigao del Sur,Tandag,"Rice (regular, milled)",KG,Retail,PHP
